Marque,Série,Modèle extérieur,Type,URL du document officiel ou portail,Type de document,Couverture confirmée,Niveau de confiance,Statut Deep Research,Anomalie ou limite,Source technique ENERGY STAR
Ortech,Multi-spilt series,OAH-MZ36K-208-PR-O,ductless,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
Ortech,Multi-spilt series,OAH-MZ42K-208-CH-O,ductless,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
Ortech,Multi-spilt series,OAH-MZ42K-208-PR-O,ductless,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
Ouellet,Flexx,OFLX1-H36A-O,central,https://www.ouellet.com/getattachment/Produits/OTP-F-R32/PAM-OTP-F-R32_EN.pdf.aspx?lang=en-CA,Fiche technique PDF,Série et modèles,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
Ouellet,Flexx,OFLX1-H60A-O,central,https://www.ouellet.com/getattachment/Produits/OTP-F-R32/PAM-OTP-F-R32_EN.pdf.aspx?lang=en-CA,Fiche technique PDF,Série et modèles,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
OUTES,R32 18 Series,ORT-H24DEMR3-M01/SE180,central,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
OUTES,R32 18 Series,ORT-H36DEMR3-M01/SE180,central,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
OUTES,R32 18 Series,ORT-H48DEMR3-N01/SE180,central,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
OUTES,R32 18 Series,ORT-H60DEMR3-N01/SE180,central,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
PAYNE HEATING AND COOLING,Crossover Heat Pump,37MUHAQ36AA3+KSAIC0701230,central,https://www.shareddocs.com/hvac/docs/1010/Public/00/01-DLS-048-PY-01.pdf,Brochure PDF fabricant,Série,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
Perfect aire,HiULTRA,4PAMSHQCO09,ductless,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
Perfect aire,HiULTRA,4PAMSHQCO12,ductless,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
Pioneer,Diamante Ultra Multi,YN060GLSI24M6G,ductless,https://www.pioneerminisplit.com/products/pioneer-multi-6-circuit-quantum-ultra-series-22-5-seer2-hexa-zone-outdoor-section-inverter-energy-star-air-conditioner-heat-pump-230v,Page fabricant avec documents,Modèle exact,Élevée,Portail officiel trouvé et vérifié; PDF exact à sélectionner lorsque précisé,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,CENTRAL,QVCOND24/36KR32,central,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69b43f505c6fdf5aff22fbe5_NEW%20DESIGN-QcVair-Centrale-WEB.pdf,Brochure PDF FR,Famille centrale 24 à 60k,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
QuébecVair,CENTRAL,QVCOND48/60KR32,central,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69b43f505c6fdf5aff22fbe5_NEW%20DESIGN-QcVair-Centrale-WEB.pdf,Brochure PDF FR,Famille centrale 24 à 60k,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
QuébecVair,CHARMO R32,QVCH09*R32O,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69c15118f6ccb79e82c105f5_EVO-WEB.pdf,Brochure PDF FR,Famille; nom de série divergent,Moyenne,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,CHARMO R32,QVCH12*R32O,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69c15118f6ccb79e82c105f5_EVO-WEB.pdf,Brochure PDF FR,Famille; nom de série divergent,Moyenne,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,CHARMO R32,QVCH18*R32O,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69c15118f6ccb79e82c105f5_EVO-WEB.pdf,Brochure PDF FR,Famille; nom de série divergent,Moyenne,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,CHARMO R32,QVCH24*R32O,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69c15118f6ccb79e82c105f5_EVO-WEB.pdf,Brochure PDF FR,Famille; nom de série divergent,Moyenne,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,KIT (BORÉAL) (CLIVIA),QVBO*12R32O,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69b43f29a39472edccb93097_BOREAL-WEB.pdf,Brochure PDF FR,Famille Boréal; nomenclature logistique proche,Moyenne,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,KIT (BORÉAL) (CLIVIA),QVBO*18R32O,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69b43f29a39472edccb93097_BOREAL-WEB.pdf,Brochure PDF FR,Famille Boréal; nomenclature logistique proche,Moyenne,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,KIT (BORÉAL) (CLIVIA),QVBO*24R32O,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69b43f29a39472edccb93097_BOREAL-WEB.pdf,Brochure PDF FR,Famille Boréal; nomenclature logistique proche,Moyenne,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,KIT (NORDIC) (AIRY),QVNO*12R32O,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69b43f210860759a0dc84a06_NORDIC-WEB.pdf,Brochure PDF FR,Famille Nordic; nomenclature logistique proche,Moyenne,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,KIT (NORDIC) (AIRY),QVNO*18R32O,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69b43f210860759a0dc84a06_NORDIC-WEB.pdf,Brochure PDF FR,Famille Nordic; nomenclature logistique proche,Moyenne,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,KIT (NORDIC) (AIRY),QVNO*24R32O,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69b43f210860759a0dc84a06_NORDIC-WEB.pdf,Brochure PDF FR,Famille Nordic; nomenclature logistique proche,Moyenne,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,Multi,QVMZ18*R32,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69c151e0aeb47bace9094c02_MULTI-WEB.pdf,Brochure PDF FR,Série et modèles,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,Multi,QVMZ24*R32,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69c151e0aeb47bace9094c02_MULTI-WEB.pdf,Brochure PDF FR,Série et modèles,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,Multi,QVMZ30*R32,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69c151e0aeb47bace9094c02_MULTI-WEB.pdf,Brochure PDF FR,Série et modèles,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,Multi,QVMZ36*R32,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69c151e0aeb47bace9094c02_MULTI-WEB.pdf,Brochure PDF FR,Série et modèles,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
QuébecVair,Multi,QVMZ42*R32,ductless,https://cdn.prod.website-files.com/697e129dc46ac70885c062de/69c151e0aeb47bace9094c02_MULTI-WEB.pdf,Brochure PDF FR,Série et modèles,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
Quilt,Quilt,QO1-M3Z27-NC*NA,ductless,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
Rheem,Classic Plus,RP17AY24AJVC,central,https://files.rheem.com/blobazrheem/wp-content/uploads/sites/2/RHM6044-2026-ACD-Rheem-Consumer-Literature-Heat-Pump-RP17AY-R3a-Digtial.pdf,Brochure PDF 2026,Série et modèles,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
Rheem,Classic Plus,RP17AY36AJVC,central,https://files.rheem.com/blobazrheem/wp-content/uploads/sites/2/RHM6044-2026-ACD-Rheem-Consumer-Literature-Heat-Pump-RP17AY-R3a-Digtial.pdf,Brochure PDF 2026,Série et modèles,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
Rheem,Classic Plus,RP17AY48AJVC,central,https://files.rheem.com/blobazrheem/wp-content/uploads/sites/2/RHM6044-2026-ACD-Rheem-Consumer-Literature-Heat-Pump-RP17AY-R3a-Digtial.pdf,Brochure PDF 2026,Série et modèles,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
Rheem,Classic Plus,RP17AY60AJVC,central,https://files.rheem.com/blobazrheem/wp-content/uploads/sites/2/RHM6044-2026-ACD-Rheem-Consumer-Literature-Heat-Pump-RP17AY-R3a-Digtial.pdf,Brochure PDF 2026,Série et modèles,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
Rheem,CLASSIC SERIES | Classic,RP14AY42AJ2N,central,https://bim.rheem.com/item/residential-split-heat-pump/rp14ay-endeavor-line-classic-series-heat-pump/rp14ay42aj2n,Page fabricant avec fiche,Modèle exact,Élevée,Portail officiel trouvé et vérifié; PDF exact à sélectionner lorsque précisé,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
Rheem,Select | VERSUS,WP14AY42AJ2N,central,https://www.rheem.com/resource-center/,Bibliothèque fabricant,Modèle non apparié à un PDF exact,Moyenne,Portail officiel trouvé et vérifié; PDF exact à sélectionner lorsque précisé,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
ROVSUN,Side Discharge,RV-AHU24S-O,central,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
ROVSUN,Side Discharge,RV-AHU36S-O,central,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
ROVSUN,Side Discharge,RV-AHU55S-O,central,,,,Non établi,Aucune brochure publique suffisamment précise confirmée après recherche approfondie,Code exact recherché dans les sources fabricant et index publics; ne pas associer un PDF générique.,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
RunTru,23U Multi,M5THM2318A12NA*,ductless,https://runtruhvac.com/professional-resources/,Portail documentaire fabricant,Modèle non apparié à un PDF exact,Moyenne,Portail officiel trouvé et vérifié; PDF exact à sélectionner lorsque précisé,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
RunTru,23U Multi,M5THM2327A13NA*,ductless,https://runtruhvac.com/professional-resources/,Portail documentaire fabricant,Modèle non apparié à un PDF exact,Moyenne,Portail officiel trouvé et vérifié; PDF exact à sélectionner lorsque précisé,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
RunTru,23U Multi,M5THM2336A14NA*,ductless,https://runtruhvac.com/professional-resources/,Portail documentaire fabricant,Modèle non apparié à un PDF exact,Moyenne,Portail officiel trouvé et vérifié; PDF exact à sélectionner lorsque précisé,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
RunTru,23U Multi,M5THM2342A15NA*,ductless,https://runtruhvac.com/professional-resources/,Portail documentaire fabricant,Modèle non apparié à un PDF exact,Moyenne,Portail officiel trouvé et vérifié; PDF exact à sélectionner lorsque précisé,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
RunTru,23U Series,M5THS2309A11NA*,ductless,https://elibrary.tranetechnologies.com/public/residential-hvac/Literature/Installation%20Operation%20and%20Maintenance/DLR-SVX026A-EN_12132025.pdf,Manuel IOM fabricant,Séries 19 et 23 exactes,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
RunTru,23U Series,M5THS2312A11NA*,ductless,https://elibrary.tranetechnologies.com/public/residential-hvac/Literature/Installation%20Operation%20and%20Maintenance/DLR-SVX026A-EN_12132025.pdf,Manuel IOM fabricant,Séries 19 et 23 exactes,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
RunTru,23U Series,M5THS2318A11NA*,ductless,https://elibrary.tranetechnologies.com/public/residential-hvac/Literature/Installation%20Operation%20and%20Maintenance/DLR-SVX026A-EN_12132025.pdf,Manuel IOM fabricant,Séries 19 et 23 exactes,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
RunTru,23U Series,M5THS2324A11NA*,ductless,https://elibrary.tranetechnologies.com/public/residential-hvac/Literature/Installation%20Operation%20and%20Maintenance/DLR-SVX026A-EN_12132025.pdf,Manuel IOM fabricant,Séries 19 et 23 exactes,Élevée,Document officiel trouvé et examiné,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Mini-Split-Heat-Pumps/akti-mt5s
RunTru,A5HP5,A5HP5024A1,central,https://runtruhvac.com/heat-pumps/,Page fabricant avec documents,Série,Élevée,Portail officiel trouvé et vérifié; PDF exact à sélectionner lorsque précisé,,https://data.energystar.gov/Active-Specifications/ENERGY-STAR-Certified-Ducted-Heat-Pumps/3m3x-a2hy
